COUNTRY;SUBBRAND;YEAR;MONTH;SCENARIO;FORECAST;FORECAST_YEAR;AMOUNT
Hungary;7up Free (L3);2024;9;AI_forecast;AI_P12F;2023;1,42996E+16
Great Britain;Pepsi Max (L3);2024;12;AI_forecast;AI_P10F;2023;1,00937E+23
Netherlands;Pepsi Regular (L3);2023;12;AI_forecast;AI_P11F;2023;6,02009E+14
Czech;Lipton (L3);2024;8;AI_forecast;AI_P12F;2023;3,16267E+16
Denmark;Pepsi Max (L3);2024;1;AI_forecast;AI_P11F;2023;2,31276E+16
Great Britain;Pepsi Regular (L3);2023;6;AI_forecast;AI_P04F;2023;1,81543E+15
Great Britain;7up Free (L3);2024;3;AI_forecast;AI_P04F;2023;1,04642E+16
Spain;Lipton (L3);2024;1;AI_forecast;AI_P06F;2023;1,26706E+16
Norway;7up (L3);2024;8;AI_forecast;AI_P03F;2023;4,4721E+15
Netherlands;Pepsi Max (L3);2024;4;AI_forecast;AI_P02F;2023;8,89874E+15
Netherlands;Pepsi Max (L3);2024;5;AI_forecast;AI_P08F;2023;9,99363E+15
Czech;Pepsi Regular (L3);2024;9;AI_forecast;AI_P12F;2023;1,0183E+15
Norway;Pepsi Max (L3);2024;12;AI_forecast;AI_P07F;2023;1,64165E+16
Denmark;Mountain Dew (L3);2023;10;AI_forecast;AI_P06F;2023;3,50606E+15
Hungary;Pepsi Max (L3);2023;12;AI_forecast;AI_P10F;2023;5,62583E+15
Great Britain;Lipton (L3);2023;7;AI_forecast;AI_P03F;2023;7,68314E+15
Great Britain;Pepsi Regular (L3);2024;7;AI_forecast;AI_P07F;2023;1,43864E+15
Great Britain;Lipton (L3);2024;9;AI_forecast;AI_P11F;2023;7,3672E+15
Great Britain;7up Free (L3);2024;9;AI_forecast;AI_P04F;2023;8,91384E+15
Spain;Pepsi Regular (L3);2024;11;AI_forecast;AI_P10F;2023;16023661626034500,00
Norway;Pepsi Max (L3);2023;9;AI_forecast;AI_P02F;2023;2,4008E+16
Norway;Lipton (L3);2023;12;AI_forecast;AI_P10F;2023;2,20411E+16
Hungary;Pepsi Max (L3);2024;8;AI_forecast;AI_P03F;2023;3,81642E+15
Norway;7up Free (L3);2023;8;AI_forecast;AI_P08F;2023;4,5583E+14
Great Britain;Pepsi Max (L3);2024;5;AI_forecast;AI_P06F;2023;1,12766E+23
Denmark;7up Free (L3);2023;12;AI_forecast;AI_P07F;2023;2,13507E+16
Denmark;7up Free (L3);2023;11;AI_forecast;AI_P10F;2023;23434076057646700,00
Great Britain;Mountain Dew (L3);2023;10;AI_forecast;AI_P02F;2023;1,8517E+16
Hungary;7up (L3);2025;3;AI_forecast;AI_P12F;2023;0
Netherlands;7up Free (L3);2023;6;AI_forecast;AI_P03F;2023;1,4411E+16
Netherlands;Pepsi Max (L3);2024;11;AI_forecast;AI_P08F;2023;7969227855122310,00
Denmark;Mountain Dew (L3);2023;9;AI_forecast;AI_P05F;2023;2,56701E+16
Portugal;7up Free (L3);2024;6;AI_forecast;AI_P10F;2023;1,55621E+16
Great Britain;Pepsi Max (L3);2024;4;AI_forecast;AI_P09F;2023;1,1516E+23
Great Britain;Lipton (L3);2024;9;AI_forecast;AI_P11F;2023;7,3672E+15
Czech;Mountain Dew (L3);2024;7;AI_forecast;AI_P10F;2023;9,78123E+14
Spain;Lipton (L3);2024;6;AI_forecast;AI_P06F;2023;1,43378E+16
Denmark;7up (L3);2023;5;AI_forecast;AI_PF;2023;0
Hungary;Lipton (L3);2025;4;AI_forecast;AI_P12F;2023;1,98965E+15
Norway;Pepsi Regular (L3);2023;7;AI_forecast;AI_P07F;2023;5,2737E+16
Czech;Pepsi Regular (L3);2024;6;AI_forecast;AI_P04F;2023;1,18733E+16
Italy;7up (L3);2024;2;AI_forecast;AI_P06F;2023;1,35914E+13
Hungary;Pepsi Max (L3);2024;6;AI_forecast;AI_P11F;2023;5,92209E+14
Hungary;Pepsi Max (L3);2024;9;AI_forecast;AI_P07F;2023;5,564E+15
Norway;7up Free (L3);2023;8;AI_forecast;AI_P02F;2023;4,84899E+15
Great Britain;Pepsi Max (L3);2023;6;AI_forecast;AI_P02F;2023;1,25E+23
Denmark;Pepsi Max (L3);2023;9;AI_forecast;AI_P08F;2023;2,12162E+15
Czech;Lipton (L3);2023;3;AI_forecast;AI_P03F;2023;2,24331E+16
Great Britain;Lipton (L3);2023;6;AI_forecast;AI_P04F;2023;6,63181E+15
Netherlands;7up Free (L3);2023;11;AI_forecast;AI_P09F;2023;8600655492109160,00
Norway;Mountain Dew (L3);2023;12;AI_forecast;AI_PF;2023;2,31154E+16
Netherlands;7up (L3);2024;1;AI_forecast;AI_P11F;2023;6,75924E+15
Netherlands;Lipton (L3);2024;3;AI_forecast;AI_P05F;2023;1,64734E+16
Norway;Lipton (L3);2024;5;AI_forecast;AI_P12F;2023;1,68261E+16
Czech;Mountain Dew (L3);2024;10;AI_forecast;AI_P06F;2023;9,32353E+14
Netherlands;Pepsi Max (L3);2024;6;AI_forecast;AI_P08F;2023;1,1076E+16
Czech;7up (L3);2024;10;AI_forecast;AI_P08F;2023;4,65578E+15
Great Britain;7up (L3);2024;8;AI_forecast;AI_P11F;2023;4,64124E+16
Portugal;Pepsi Regular (L3);2024;10;AI_forecast;AI_P06F;2023;1,9395E+15
Netherlands;Mountain Dew (L3);2024;2;AI_forecast;AI_P12F;2023;0
Norway;Pepsi Regular (L3);2024;6;AI_forecast;AI_P04F;2023;3,247E+16
Great Britain;Pepsi Max (L3);2024;4;AI_forecast;AI_P06F;2023;1,07206E+23
Hungary;Pepsi Max (L3);2024;4;AI_forecast;AI_P06F;2023;3,6589E+16
Denmark;Pepsi Max (L3);2024;6;AI_forecast;AI_P09F;2023;2,77788E+16
Czech;Mountain Dew (L3);2024;11;AI_forecast;AI_P11F;2023;7349396988309260,00
Denmark;Pepsi Max (L3);2024;2;AI_forecast;AI_P10F;2023;2,51517E+15
Netherlands;7up Free (L3);2024;4;AI_forecast;AI_P03F;2023;1,23926E+14
Great Britain;Mountain Dew (L3);2024;2;AI_forecast;AI_P06F;2023;1,29309E+16
Czech;7up (L3);2024;9;AI_forecast;AI_P07F;2023;7,83309E+15
Spain;Pepsi Regular (L3);2023;8;AI_forecast;AI_P08F;2023;1,83272E+15
Portugal;7up Free (L3);2024;5;AI_forecast;AI_P11F;2023;1,42715E+16
Spain;7up (L3);2024;3;AI_forecast;AI_P04F;2023;5,35549E+15
Great Britain;Lipton (L3);2023;7;AI_forecast;AI_P05F;2023;8,44985E+15
Czech;Mountain Dew (L3);2024;5;AI_forecast;AI_P06F;2023;7,51386E+15
Great Britain;7up Free (L3);2024;7;AI_forecast;AI_P06F;2023;1,10204E+16
Great Britain;7up (L3);2024;6;AI_forecast;AI_P11F;2023;4,32889E+16
Norway;Pepsi Regular (L3);2025;5;AI_forecast;AI_P12F;2023;3,47596E+15
Norway;Pepsi Max (L3);2024;5;AI_forecast;AI_P12F;2023;3,19424E+15
Norway;Pepsi Max (L3);2023;11;AI_forecast;AI_P11F;2023;24402176282628600,00
Czech;Pepsi Regular (L3);2024;7;AI_forecast;AI_P11F;2023;9,99483E+15
Hungary;Pepsi Max (L3);2023;1;AI_forecast;AI_PF;2023;5,05009E+16
Denmark;Pepsi Max (L3);2023;12;AI_forecast;AI_P12F;2023;2,62366E+16
Hungary;Mountain Dew (L3);2023;2;AI_forecast;AI_P02F;2023;3,25715E+16
Spain;Pepsi Max (L3);2024;3;AI_forecast;AI_P08F;2023;1,17196E+16
Spain;Pepsi Max (L3);2024;7;AI_forecast;AI_P09F;2023;1,10181E+16
Great Britain;7up (L3);2023;12;AI_forecast;AI_P06F;2023;5,61022E+16
Hungary;Mountain Dew (L3);2024;1;actual;null;;5,13288E+16
Great Britain;7up Free (L3);2024;1;actual;null;;9,69981E+15
Netherlands;Pepsi Regular (L3);2023;7;AI_forecast;AI_P03F;2023;5,34022E+15
Great Britain;Pepsi Regular (L3);2023;7;AI_forecast;AI_P02F;2023;1,8889E+15
Denmark;Pepsi Max (L3);2024;8;AI_forecast;AI_P09F;2023;2,87258E+16
Great Britain;7up Free (L3);2024;9;AI_forecast;AI_P12F;2023;1,44811E+16
Hungary;Pepsi Regular (L3);2023;10;AI_forecast;AI_P05F;2023;9,64097E+15
Hungary;7up (L3);2023;8;AI_forecast;AI_P05F;2023;7,52751E+15
Hungary;Pepsi Regular (L3);2024;6;AI_forecast;AI_P10F;2023;1,75505E+16
Czech;Pepsi Max (L3);2024;3;AI_forecast;AI_P03F;2023;4,19588E+15
Netherlands;Mountain Dew (L3);2025;1;AI_forecast;AI_P10F;2023;0
Netherlands;Pepsi Regular (L3);2024;1;actual;null;;4,2423E+15
Netherlands;7up Free (L3);2024;1;actual;null;;1,03665E+15
Spain;7up Free (L3);2024;1;actual;null;;6,0319E+15
Netherlands;Mountain Dew (L3);2024;7;AI_forecast;AI_P09F;2023;0
Denmark;Mountain Dew (L3);2024;6;AI_forecast;AI_P03F;2023;1,96512E+16
Hungary;Pepsi Max (L3);2024;3;AI_forecast;AI_P11F;2023;4,74803E+15
Norway;7up Free (L3);2023;11;AI_forecast;AI_PF;2023;4987527736171810,00
Hungary;Mountain Dew (L3);2024;3;AI_forecast;AI_P08F;2023;4,05098E+15
Great Britain;Lipton (L3);2024;1;AI_forecast;AI_P06F;2023;5,62005E+15
Great Britain;Pepsi Regular (L3);2024;6;AI_forecast;AI_P07F;2023;1,33424E+15
Great Britain;Lipton (L3);2023;9;AI_forecast;AI_P09F;2023;8,11382E+15
Hungary;Pepsi Regular (L3);2024;1;AI_forecast;AI_P11F;2023;1,37923E+16
Great Britain;Mountain Dew (L3);2024;11;AI_forecast;AI_P10F;2023;1372494534330320,00
Czech;7up (L3);2024;3;AI_forecast;AI_P04F;2023;6,22176E+16
Netherlands;Pepsi Max (L3);2024;8;AI_forecast;AI_P07F;2023;1,08702E+16
Czech;Pepsi Regular (L3);2024;2;AI_forecast;AI_P11F;2023;7,94864E+15
Italy;7up (L3);2024;10;AI_forecast;AI_P11F;2023;7,73623E+15
Hungary;Pepsi Max (L3);2023;12;AI_forecast;AI_P12F;2023;5,74997E+15
Great Britain;Lipton (L3);2024;3;AI_forecast;AI_P05F;2023;7,29056E+15
Portugal;Pepsi Regular (L3);2024;12;AI_forecast;AI_P10F;2023;2,05709E+16
Norway;Pepsi Max (L3);2024;5;AI_forecast;AI_PF;2023;2,5015E+16
Italy;7up (L3);2024;4;AI_forecast;AI_P02F;2023;1,31444E+16
Denmark;7up Free (L3);2024;3;AI_forecast;AI_P07F;2023;1,63258E+16
Great Britain;Lipton (L3);2023;7;AI_forecast;AI_P04F;2023;7,8208E+15
Great Britain;Mountain Dew (L3);2024;11;AI_forecast;AI_P08F;2023;17586861603025100,00
Great Britain;7up Free (L3);2023;7;AI_forecast;AI_P03F;2023;1,88028E+13
Czech;Pepsi Regular (L3);2023;8;AI_forecast;AI_P06F;2023;9,51523E+15
Great Britain;Lipton (L3);2024;10;AI_forecast;AI_P09F;2023;8,54472E+15
Italy;Pepsi Max (L3);2023;11;AI_forecast;AI_P11F;2023;1702486235874570,00
Great Britain;Lipton (L3);2024;7;AI_forecast;AI_P10F;2023;9,25956E+15
Great Britain;7up (L3);2023;9;AI_forecast;AI_P07F;2023;2,30353E+16
Portugal;Pepsi Regular (L3);2023;12;AI_forecast;AI_P12F;2023;2,02015E+16
Hungary;Lipton (L3);2024;7;AI_forecast;AI_P10F;2023;4,66701E+16
Hungary;Lipton (L3);2024;4;AI_forecast;AI_P08F;2023;2,1942E+16
Hungary;Lipton (L3);2024;3;AI_forecast;AI_P07F;2023;2,39523E+16
Denmark;7up (L3);2024;6;AI_forecast;AI_P06F;2023;0
Denmark;7up Free (L3);2024;3;AI_forecast;AI_P11F;2023;2,65516E+16
Great Britain;Lipton (L3);2023;12;AI_forecast;AI_P06F;2023;5,85886E+15
Great Britain;Lipton (L3);2024;7;AI_forecast;AI_P11F;2023;8,38781E+14
Spain;Pepsi Max (L3);2024;4;AI_forecast;AI_P08F;2023;1,00288E+16
Great Britain;7up (L3);2023;3;AI_forecast;AI_P03F;2023;1,90638E+15
Spain;Pepsi Regular (L3);2023;6;AI_forecast;AI_P05F;2023;1,52608E+15
Portugal;Lipton (L3);2024;9;AI_forecast;AI_P04F;2023;7,12203E+15
Great Britain;Lipton (L3);2024;6;AI_forecast;AI_P03F;2023;8,15616E+15
Great Britain;7up Free (L3);2024;3;AI_forecast;AI_P04F;2023;1,06101E+16
Great Britain;Mountain Dew (L3);2023;10;AI_forecast;AI_PF;2023;1,5775E+15
Czech;Pepsi Max (L3);2024;11;AI_forecast;AI_P11F;2023;4317231650558430,00
Great Britain;7up (L3);2023;3;AI_forecast;AI_P02F;2023;2,19011E+16
Denmark;Pepsi Regular (L3);2024;3;AI_forecast;AI_P05F;2023;1,78569E+15
Netherlands;Lipton (L3);2023;6;AI_forecast;AI_P06F;2023;2,37991E+16
Spain;Pepsi Regular (L3);2024;12;AI_forecast;AI_P11F;2023;2,55711E+16
Hungary;Lipton (L3);2024;2;AI_forecast;AI_P04F;2023;2,59421E+16
Spain;7up (L3);2024;7;AI_forecast;AI_P06F;2023;1,08945E+16
Great Britain;Pepsi Regular (L3);2024;3;AI_forecast;AI_P11F;2023;1,73369E+16
Great Britain;7up Free (L3);2024;2;AI_forecast;AI_P03F;2023;9,96364E+15
Great Britain;Mountain Dew (L3);2024;3;AI_forecast;AI_P06F;2023;1,45225E+16
Spain;Pepsi Max (L3);2024;1;AI_forecast;AI_P06F;2023;9,41206E+14
Great Britain;7up Free (L3);2023;12;AI_forecast;AI_PF;2023;1,31926E+16
Great Britain;7up (L3);2023;6;AI_forecast;AI_P04F;2023;2,62477E+15
Denmark;7up (L3);2023;7;AI_forecast;AI_P05F;2023;0
Norway;Pepsi Regular (L3);2024;6;AI_forecast;AI_P05F;2023;3,29081E+15
Hungary;7up Free (L3);2025;4;AI_forecast;AI_P12F;2023;7,1066E+15
Netherlands;Pepsi Max (L3);2025;1;AI_forecast;AI_P08F;2023;8,77932E+15
Great Britain;7up (L3);2023;11;AI_forecast;AI_P10F;2023;9530605122670540,00
Spain;7up Free (L3);2024;4;AI_forecast;AI_P11F;2023;5,97807E+15
Czech;Pepsi Regular (L3);2024;12;AI_forecast;AI_P08F;2023;1,20993E+16
Hungary;Lipton (L3);2023;5;AI_forecast;AI_P05F;2023;2,78243E+15
Spain;Pepsi Regular (L3);2023;12;AI_forecast;AI_P10F;2023;1,35724E+15
Hungary;Lipton (L3);2023;11;AI_forecast;AI_P04F;2023;2920456533834660,00
Spain;Pepsi Regular (L3);2024;9;AI_forecast;AI_P11F;2023;2,72072E+15
Great Britain;Pepsi Max (L3);2024;2;AI_forecast;AI_P02F;2023;8,69691E+14
Denmark;Pepsi Max (L3);2025;4;AI_forecast;AI_P11F;2023;2,83557E+15
Great Britain;Lipton (L3);2024;4;AI_forecast;AI_P11F;2023;7,75298E+15
Denmark;Pepsi Max (L3);2023;11;AI_forecast;AI_P10F;2023;24331299245153400,00
Norway;7up (L3);2023;10;AI_forecast;AI_P10F;2023;1,94237E+16
Netherlands;Pepsi Max (L3);2024;6;AI_forecast;AI_PF;2023;9,67217E+15
Norway;Pepsi Max (L3);2023;12;AI_forecast;AI_P02F;2023;3,13973E+15
Spain;Pepsi Regular (L3);2024;8;AI_forecast;AI_P12F;2023;2,8119E+16
Portugal;Lipton (L3);2023;7;AI_forecast;AI_P04F;2023;8,89787E+15
Portugal;7up Free (L3);2024;1;AI_forecast;AI_P03F;2023;1,07586E+16
Czech;Lipton (L3);2024;4;AI_forecast;AI_P11F;2023;2,29743E+16
Netherlands;Pepsi Max (L3);2025;3;AI_forecast;AI_P11F;2023;1,01321E+16
Great Britain;7up (L3);2024;2;AI_forecast;AI_P04F;2023;2,01844E+16
Norway;Pepsi Max (L3);2023;12;AI_forecast;AI_P12F;2023;2,91012E+16
Norway;Pepsi Max (L3);2025;1;AI_forecast;AI_P08F;2023;2,6959E+16
Netherlands;7up (L3);2024;1;AI_forecast;AI_P03F;2023;5,8299E+15
Hungary;Pepsi Max (L3);2024;3;AI_forecast;AI_P07F;2023;6,07445E+15
Denmark;7up Free (L3);2023;9;AI_forecast;AI_P07F;2023;1,2625E+16
Spain;Pepsi Max (L3);2024;4;AI_forecast;AI_P08F;2023;1,11315E+16
Hungary;Pepsi Regular (L3);2024;3;AI_forecast;AI_P07F;2023;1,24618E+16
Czech;Pepsi Max (L3);2024;11;AI_forecast;AI_P07F;2023;4097598280467560,00
Hungary;Pepsi Regular (L3);2024;9;AI_forecast;AI_P11F;2023;1,10054E+16
Denmark;Pepsi Max (L3);2024;2;AI_forecast;AI_P03F;2023;1,67812E+16
Czech;Lipton (L3);2024;1;AI_forecast;AI_P03F;2023;2,23813E+15
Czech;Pepsi Max (L3);2024;5;AI_forecast;AI_P12F;2023;4,29588E+15
Great Britain;Mountain Dew (L3);2024;10;AI_forecast;AI_P05F;2023;1,25479E+16
Netherlands;Pepsi Max (L3);2023;6;AI_forecast;AI_P03F;2023;1,09066E+16
Denmark;7up (L3);2024;7;AI_forecast;AI_P02F;2023;0
Czech;Pepsi Regular (L3);2023;3;AI_forecast;AI_P02F;2023;1,02135E+16
Norway;Pepsi Regular (L3);2023;7;AI_forecast;AI_P04F;2023;4,77251E+15
Hungary;Pepsi Max (L3);2024;4;AI_forecast;AI_P10F;2023;4,78704E+15
Great Britain;Pepsi Max (L3);2023;10;AI_forecast;AI_P10F;2023;1,11455E+23
Italy;Pepsi Max (L3);2024;8;AI_forecast;AI_P08F;2023;2,02182E+16
Italy;Pepsi Regular (L3);2024;2;AI_forecast;AI_P06F;2023;1,80118E+16
Denmark;Pepsi Max (L3);2024;3;AI_forecast;AI_P03F;2023;1,44955E+15
Great Britain;Lipton (L3);2025;2;AI_forecast;AI_P11F;2023;5,76971E+15
Great Britain;7up Free (L3);2023;12;AI_forecast;AI_P03F;2023;1,25139E+16
Netherlands;Pepsi Max (L3);2023;12;AI_forecast;AI_P08F;2023;8,90477E+15
Portugal;Pepsi Regular (L3);2024;8;AI_forecast;AI_P05F;2023;2,39458E+16
Italy;7up (L3);2023;3;AI_forecast;AI_P03F;2023;1,60013E+16
Great Britain;Pepsi Max (L3);2023;5;AI_forecast;AI_P04F;2023;1,31471E+23
Hungary;Pepsi Regular (L3);2024;7;AI_forecast;AI_P03F;2023;1,40719E+16
Hungary;Pepsi Regular (L3);2023;6;AI_forecast;AI_P05F;2023;1,3966E+16
Great Britain;7up (L3);2023;11;AI_forecast;AI_P09F;2023;10322777782606800,00
Hungary;Pepsi Max (L3);2024;9;AI_forecast;AI_P05F;2023;4,81121E+15
Great Britain;Pepsi Regular (L3);2023;9;AI_forecast;AI_P03F;2023;2,2824E+15
Great Britain;7up (L3);2023;10;AI_forecast;AI_P06F;2023;1,29146E+16
Netherlands;Pepsi Max (L3);2025;2;AI_forecast;AI_P11F;2023;9,10517E+15
Portugal;Lipton (L3);2023;9;AI_forecast;AI_P06F;2023;7,67675E+15
Portugal;Pepsi Max (L3);2024;9;AI_forecast;AI_P05F;2023;2,29517E+16
Denmark;Pepsi Max (L3);2024;5;AI_forecast;AI_P09F;2023;2,16301E+16
Great Britain;7up Free (L3);2023;12;AI_forecast;AI_P06F;2023;1,11767E+16
Hungary;Pepsi Regular (L3);2023;10;AI_forecast;AI_P10F;2023;1,20376E+16
Czech;Pepsi Regular (L3);2024;2;AI_forecast;AI_P02F;2023;7,61987E+15
Portugal;7up Free (L3);2023;10;AI_forecast;AI_P07F;2023;1,05075E+16
Norway;Lipton (L3);2024;2;AI_forecast;AI_P10F;2023;1,48688E+16
Netherlands;Pepsi Regular (L3);2024;3;AI_forecast;AI_P04F;2023;5,2835E+15
Denmark;Pepsi Max (L3);2024;9;AI_forecast;AI_P09F;2023;2,60397E+15
Great Britain;7up Free (L3);2024;2;AI_forecast;AI_PF;2023;9,4023E+15
Hungary;7up (L3);2024;8;AI_forecast;AI_P09F;2023;4,15487E+14
Norway;Pepsi Max (L3);2024;7;AI_forecast;AI_P09F;2023;2,46581E+16
Denmark;Mountain Dew (L3);2023;12;AI_forecast;AI_P05F;2023;1,85279E+15
Norway;7up Free (L3);2023;11;AI_forecast;AI_P05F;2023;45710492691284300,00
Norway;7up Free (L3);2024;2;AI_forecast;AI_P07F;2023;3,64758E+15
Hungary;Mountain Dew (L3);2023;7;AI_forecast;AI_P03F;2023;4,37304E+15
Hungary;Mountain Dew (L3);2023;6;AI_forecast;AI_P05F;2023;4,38097E+15
Italy;Pepsi Max (L3);2025;1;AI_forecast;AI_P11F;2023;1,92791E+16
Netherlands;Pepsi Max (L3);2023;12;AI_forecast;AI_P07F;2023;8,95881E+15
Netherlands;Lipton (L3);2023;10;AI_forecast;AI_P09F;2023;1,37948E+16
Hungary;Mountain Dew (L3);2023;12;AI_forecast;AI_P05F;2023;3,31718E+15
Italy;Pepsi Regular (L3);2024;2;AI_forecast;AI_PF;2023;1,7619E+16
Hungary;Pepsi Regular (L3);2024;11;AI_forecast;AI_P08F;2023;660659565016005,00
Norway;7up Free (L3);2023;12;AI_forecast;AI_P08F;2023;4,43769E+15
Denmark;Pepsi Max (L3);2025;2;AI_forecast;AI_P12F;2023;3,40809E+15
Netherlands;Pepsi Max (L3);2023;10;AI_forecast;AI_P04F;2023;8,92381E+15
Portugal;Pepsi Regular (L3);2024;11;AI_forecast;AI_P09F;2023;18892694448282900,00
Norway;Pepsi Regular (L3);2024;2;AI_forecast;AI_P11F;2023;3,3644E+15
Czech;Pepsi Regular (L3);2024;9;AI_forecast;AI_P11F;2023;9,86382E+15
Portugal;Pepsi Max (L3);2024;11;AI_forecast;AI_P07F;2023;23190665874044300,00
Netherlands;Pepsi Regular (L3);2023;9;AI_forecast;AI_P03F;2023;5,87889E+15
Great Britain;Pepsi Max (L3);2024;6;AI_forecast;AI_P04F;2023;1,07957E+23
Hungary;Pepsi Max (L3);2024;8;AI_forecast;AI_P12F;2023;4,15494E+16
Great Britain;Lipton (L3);2024;1;AI_forecast;AI_P05F;2023;5,73048E+15
Italy;Pepsi Regular (L3);2024;8;AI_forecast;AI_P09F;2023;2,08495E+16
Great Britain;Lipton (L3);2024;11;AI_forecast;AI_P11F;2023;7039465730983870,00
Denmark;Pepsi Max (L3);2024;9;AI_forecast;AI_P10F;2023;2,17597E+15
Denmark;Pepsi Max (L3);2024;1;AI_forecast;AI_P05F;2023;2,19726E+16
Czech;Mountain Dew (L3);2024;10;AI_forecast;AI_P07F;2023;9,15034E+15
Portugal;7up (L3);2024;4;AI_forecast;AI_P05F;2023;2,75499E+16
Great Britain;7up Free (L3);2024;6;AI_forecast;AI_P02F;2023;1,1904E+16
Netherlands;Pepsi Max (L3);2024;5;AI_forecast;AI_P11F;2023;9,84943E+15
Netherlands;Pepsi Max (L3);2023;10;AI_forecast;AI_P05F;2023;9,62825E+15
Hungary;Lipton (L3);2024;8;AI_forecast;AI_P07F;2023;3,463E+15
Norway;Pepsi Max (L3);2024;4;AI_forecast;AI_P08F;2023;2,32516E+16
Spain;7up (L3);2025;2;AI_forecast;AI_P11F;2023;2,52676E+15
Great Britain;Pepsi Max (L3);2023;11;AI_forecast;AI_P02F;2023;11492873024843500000000,00
Denmark;7up Free (L3);2023;7;AI_forecast;AI_P05F;2023;1,65109E+16
Czech;Lipton (L3);2024;4;AI_forecast;AI_P12F;2023;2,26325E+15
Hungary;Pepsi Regular (L3);2025;4;AI_forecast;AI_P11F;2023;4,488E+15
Netherlands;7up Free (L3);2024;10;AI_forecast;AI_P08F;2023;1,22053E+16
Hungary;Pepsi Regular (L3);2025;3;AI_forecast;AI_P12F;2023;8,16747E+15
Hungary;7up (L3);2024;1;AI_forecast;AI_P03F;2023;5,27764E+15
Great Britain;7up (L3);2024;5;AI_forecast;AI_P10F;2023;2,44716E+15
Spain;Pepsi Regular (L3);2024;2;AI_forecast;AI_P05F;2023;1,31842E+16
Spain;Pepsi Regular (L3);2023;8;AI_forecast;AI_P08F;2023;1,66426E+15
Netherlands;7up Free (L3);2024;2;AI_forecast;AI_P06F;2023;1,3434E+16
Great Britain;7up Free (L3);2024;7;AI_forecast;AI_P09F;2023;1,05344E+16
Denmark;Pepsi Regular (L3);2025;2;AI_forecast;AI_P12F;2023;1,79054E+16
Norway;Pepsi Max (L3);2024;6;AI_forecast;AI_P06F;2023;2,64762E+16
Portugal;Pepsi Regular (L3);2023;1;AI_forecast;AI_PF;2023;1,69246E+16
Spain;Pepsi Regular (L3);2024;4;AI_forecast;AI_P10F;2023;1,08609E+16
Denmark;7up (L3);2024;9;AI_forecast;AI_P04F;2023;0
Denmark;7up (L3);2023;5;AI_forecast;AI_P03F;2023;0
Hungary;Lipton (L3);2024;12;AI_forecast;AI_P12F;2023;2,29424E+15
Netherlands;7up (L3);2023;8;AI_forecast;AI_P03F;2023;2,01874E+15
Norway;Pepsi Max (L3);2024;5;AI_forecast;AI_P05F;2023;3,12351E+16
Denmark;Mountain Dew (L3);2023;8;AI_forecast;AI_P05F;2023;3,2648E+16
Great Britain;Pepsi Max (L3);2023;8;AI_forecast;AI_P04F;2023;1,33697E+23
Hungary;7up Free (L3);2025;2;AI_forecast;AI_P10F;2023;1,03415E+16
Denmark;Pepsi Max (L3);2024;12;AI_forecast;AI_P10F;2023;2,33268E+15
Italy;Pepsi Regular (L3);2023;4;AI_forecast;AI_P02F;2023;2,02311E+16
Denmark;Pepsi Max (L3);2024;5;AI_forecast;AI_P08F;2023;2,65429E+15
Spain;Lipton (L3);2025;5;AI_forecast;AI_P12F;2023;1,00076E+15
Norway;Pepsi Regular (L3);2025;4;AI_forecast;AI_P11F;2023;2,61125E+16
Norway;Lipton (L3);2024;8;AI_forecast;AI_P10F;2023;1,35776E+16
Denmark;7up Free (L3);2024;4;AI_forecast;AI_P04F;2023;6,25489E+15
Italy;Pepsi Max (L3);2024;11;AI_forecast;AI_P06F;2023;17544402241388900,00
Great Britain;7up Free (L3);2024;5;AI_forecast;AI_P04F;2023;1,82551E+16
Spain;Pepsi Max (L3);2023;10;AI_forecast;AI_P09F;2023;1,00079E+16
Denmark;Pepsi Regular (L3);2024;5;AI_forecast;AI_P10F;2023;2,65988E+15
Netherlands;Pepsi Max (L3);2024;6;AI_forecast;AI_P10F;2023;1,06895E+16
Netherlands;Pepsi Max (L3);2023;12;AI_forecast;AI_P02F;2023;7,43041E+15
Norway;Pepsi Regular (L3);2023;7;AI_forecast;AI_PF;2023;5,53565E+16
Netherlands;Lipton (L3);2023;9;AI_forecast;AI_PF;2023;1,84794E+16
Netherlands;Mountain Dew (L3);2023;7;AI_forecast;AI_P03F;2023;0
Hungary;Pepsi Max (L3);2024;8;AI_forecast;AI_P03F;2023;5,61605E+15
Netherlands;Pepsi Regular (L3);2025;2;AI_forecast;AI_P11F;2023;3,91441E+15
Denmark;Pepsi Max (L3);2023;11;AI_forecast;AI_P11F;2023;24238069410948800,00
Hungary;Pepsi Regular (L3);2023;12;AI_forecast;AI_P11F;2023;1,25629E+15
Hungary;7up (L3);2025;1;AI_forecast;AI_P10F;2023;4,57332E+15
Spain;Pepsi Max (L3);2023;6;AI_forecast;AI_P05F;2023;1,02724E+16
Denmark;Pepsi Regular (L3);2024;8;AI_forecast;AI_P04F;2023;1,97529E+16
Netherlands;Pepsi Max (L3);2024;11;AI_forecast;AI_P11F;2023;8134945471201450,00
Norway;Pepsi Regular (L3);2024;7;AI_forecast;AI_P04F;2023;4,65973E+15
Norway;Pepsi Max (L3);2024;6;AI_forecast;AI_P08F;2023;3,22719E+16
Czech;Pepsi Regular (L3);2024;1;AI_forecast;AI_P05F;2023;8,00858E+15
